CustomerID,Recency,Frequency,Monetary,AvgOrderValue,OrderValueStd,MinOrderValue,MaxOrderValue,TotalQuantity,FirstPurchase,LastPurchase,CustomerLifetime,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Segment,Churned,Churn_Probability,Churn_Risk
12521,143,1,530.73,14.7425,6.424158143845998,5.04,41.6,305,2011-07-20 10:51:00,2011-07-20 10:51:00,0,2,1,3,213,2.0,Lost,1,0.9873387853563471,High
12522,39,2,152.72,16.968888888888888,2.298148409287596,14.22,20.0,92,2011-10-19 14:41:00,2011-10-31 15:30:00,12,3,2,1,321,2.0,Promising,0,0.00643719806763285,Low
12523,19,11,1536.16,16.517849462365593,5.114630941988316,9.95,39.6,802,2011-01-12 09:43:00,2011-11-20 12:55:00,312,4,5,4,454,4.333333333333333,Champions,0,0.0,
12524,9,8,2405.15,22.26990740740741,17.808089178187043,2.88,131.39999999999998,1594,2011-01-10 10:35:00,2011-11-30 15:31:00,324,5,5,5,555,5.0,Champions,0,0.0,
12526,1,3,1122.16,17.002424242424244,4.586368451301702,4.68,24.900000000000002,620,2011-09-06 14:19:00,2011-12-09 12:09:00,93,5,3,4,534,4.0,Potential Loyalists,0,0.0,
12527,82,3,330.71000000000004,19.45352941176471,14.081631182668644,5.04,50.400000000000006,233,2011-01-18 12:05:00,2011-09-19 11:55:00,243,2,3,2,232,2.3333333333333335,About to Sleep,0,0.03559715753911417,Low
12528,9,6,1511.58,18.89475,9.334204823312177,6.72,59.400000000000006,730,2011-01-31 09:05:00,2011-11-30 14:40:00,303,5,5,4,554,4.666666666666667,Champions,0,0.0,
12530,60,4,1243.82,21.82140350877193,11.953663580467182,5.04,62.400000000000006,634,2011-01-07 10:04:00,2011-10-11 12:34:00,277,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
12531,15,1,95.27,5.954375,3.636347927522888,0.85,15.0,44,2011-11-25 11:12:00,2011-11-25 11:12:00,0,4,1,1,411,2.0,New Customers,0,0.0,
12532,30,1,313.83000000000004,20.922000000000004,9.071103413745053,9.36,45.0,151,2011-11-09 13:47:00,2011-11-09 13:47:00,0,4,1,2,412,2.3333333333333335,New Customers,0,0.0,
12534,131,1,936.73,15.612166666666667,6.086056052718884,6.8,39.8,642,2011-08-01 10:26:00,2011-08-01 10:26:00,0,2,1,4,214,2.3333333333333335,Lost,1,0.973474389898992,High
12535,92,2,716.35,21.069117647058825,8.9240907753988,10.2,44.550000000000004,219,2011-06-06 12:47:00,2011-09-09 08:48:00,94,2,2,3,223,2.3333333333333335,About to Sleep,1,0.9804554879502256,High
12536,59,1,3979.46,15.981767068273092,6.616342920305176,4.5600000000000005,59.400000000000006,2690,2011-10-11 14:52:00,2011-10-11 14:52:00,0,3,1,5,315,3.0,Lost,0,0.007764628743576112,Low
12538,29,1,363.95,17.33095238095238,7.189807997966221,5.04,39.8,191,2011-11-10 17:16:00,2011-11-10 17:16:00,0,4,1,2,412,2.3333333333333335,New Customers,0,0.0,
12539,22,4,4552.0,17.78125,6.079858550986197,7.800000000000001,59.699999999999996,1994,2011-01-10 09:11:00,2011-11-17 13:30:00,311,4,4,5,445,4.333333333333333,Champions,0,0.009006734006734008,Low
12540,20,17,10688.28,24.627373271889404,21.299091188666196,5.04,175.2,6100,2010-12-13 09:39:00,2011-11-20 11:31:00,342,4,5,5,455,4.666666666666667,Champions,0,0.0,
12541,30,3,816.18,17.00375,8.386027037166356,6.64,47.7,673,2011-03-04 09:32:00,2011-11-10 10:40:00,251,4,3,4,434,3.6666666666666665,Potential Loyalists,0,0.0,
12544,36,1,316.7,17.594444444444445,5.477207556262504,12.48,31.8,134,2011-11-03 16:15:00,2011-11-03 16:15:00,0,3,1,2,312,2.0,Promising,0,0.0,
12545,75,2,819.64,17.439148936170213,6.157158375415114,10.2,34.8,516,2011-03-25 12:04:00,2011-09-25 13:39:00,184,2,2,4,224,2.6666666666666665,About to Sleep,0,0.02406406115396706,Low
12546,47,2,986.08,15.17046153846154,4.117865204951936,7.9,29.700000000000003,530,2011-09-23 09:44:00,2011-10-24 12:09:00,31,3,2,4,324,3.0,Need Attention,0,0.00855566367034257,Low
12547,198,2,151.79999999999998,25.299999999999997,5.372150407425318,20.4,30.599999999999998,132,2011-03-04 12:46:00,2011-05-26 12:38:00,82,1,2,1,121,1.3333333333333333,Lost,1,0.9919818251971492,High
12548,166,1,67.19999999999999,16.799999999999997,1.1999999999999986,15.0,17.4,48,2011-06-26 15:35:00,2011-06-26 15:35:00,0,2,1,1,211,1.3333333333333333,Lost,1,0.9916795791955174,High
12550,79,1,824.83,14.729107142857144,6.189908584076245,4.5600000000000005,33.0,564,2011-09-21 14:35:00,2011-09-21 14:35:00,0,2,1,4,214,2.3333333333333335,Lost,0,0.04496797871519798,Low
12551,358,1,168.0,16.8,3.1989581637360205,12.5,19.5,100,2010-12-17 11:23:00,2010-12-17 11:23:00,0,1,1,1,111,1.0,Lost,1,0.9994162317905466,High
12552,40,1,251.87,17.990714285714287,6.249471933735637,9.95,33.0,80,2011-10-31 12:11:00,2011-10-31 12:11:00,0,3,1,2,312,2.0,Promising,0,0.0,
12553,8,10,3066.4,17.522285714285715,7.267312142736621,5.04,58.5,1743,2011-01-14 10:42:00,2011-12-01 16:38:00,321,5,5,5,555,5.0,Champions,0,0.0,
12556,50,2,574.31,4.908632478632478,3.7624244535852216,0.29,23.6,353,2011-07-11 13:35:00,2011-10-20 13:06:00,100,3,2,3,323,2.6666666666666665,Need Attention,0,0.005,Low
12557,158,1,243.84,40.64,14.722782345738866,27.2,54.08,192,2011-07-04 13:19:00,2011-07-04 13:19:00,0,2,1,2,212,1.6666666666666667,Lost,1,0.9861232471875584,High
12558,8,1,269.96,24.54181818181818,22.013082391242627,5.04,74.88,196,2011-12-02 10:41:00,2011-12-02 10:41:00,0,5,1,2,512,2.6666666666666665,New Customers,0,0.0,
12559,311,2,500.21000000000004,26.32684210526316,25.770120952726025,6.959999999999999,106.2,279,2011-01-24 10:12:00,2011-02-02 09:49:00,8,1,2,3,123,2.0,Hibernating,1,0.994863755506185,High
12560,5,2,1860.26,18.418415841584157,10.923918228609482,4.68,85.0,1049,2011-07-19 15:55:00,2011-12-04 13:54:00,137,5,2,5,525,4.0,Potential Loyalists,0,0.003757894736842105,Low
12561,303,1,238.85,14.928125,4.683017857108812,10.2,23.6,177,2011-02-10 11:39:00,2011-02-10 11:39:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9997217380605739,High
12562,8,7,2932.38,18.918580645161292,9.89368849309115,5.04,85.0,1557,2011-05-25 12:44:00,2011-12-01 17:20:00,190,5,5,5,555,5.0,Champions,0,0.0,
12564,261,1,352.05,19.558333333333334,2.4830158370535673,15.9,23.4,127,2011-03-23 14:55:00,2011-03-23 14:55:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.995,High
12565,289,1,145.92,16.21333333333333,4.985759721446672,5.04,19.799999999999997,80,2011-02-24 10:34:00,2011-02-24 10:34:00,0,1,1,1,111,1.0,Lost,1,0.9998548547413785,High
12566,86,1,278.93,16.407647058823528,5.092420261294923,10.08,30.0,214,2011-09-14 14:30:00,2011-09-14 14:30:00,0,2,1,2,212,1.6666666666666667,Lost,0,0.05128313346242987,Low
12567,23,10,7989.67,18.711170960187353,9.587843121100565,2.88,79.6,4134,2010-12-05 11:57:00,2011-11-17 11:02:00,346,4,5,5,455,4.666666666666667,Champions,0,0.0,
12569,2,32,3094.13,19.962129032258066,10.685390134239599,4.68,79.2,1651,2011-04-01 13:47:00,2011-12-07 16:24:00,250,5,5,5,555,5.0,Champions,0,0.0,
12571,40,2,519.61,15.28264705882353,6.172507623041566,6.84,30.0,523,2011-08-10 12:35:00,2011-10-31 10:19:00,81,3,2,3,323,2.6666666666666665,Need Attention,0,0.004006734006734006,Low
12572,9,2,789.27,14.350363636363635,7.538719550289191,2.5,52.199999999999996,437,2011-10-19 08:20:00,2011-12-01 09:20:00,43,5,2,4,524,3.6666666666666665,Potential Loyalists,0,0.004006734006734006,Low
12573,227,1,160.54000000000002,5.733571428571429,7.948758213888326,0.42,35.400000000000006,84,2011-04-26 15:52:00,2011-04-26 15:52:00,0,1,1,1,111,1.0,Lost,1,0.9999081712062257,High
12574,316,1,182.45000000000002,18.245,3.4052614518646815,14.850000000000001,23.6,59,2011-01-28 09:20:00,2011-01-28 09:20:00,0,1,1,1,111,1.0,Lost,1,0.9999081712062257,High
12576,36,5,1235.26,14.70547619047619,4.7639703004450675,6.6000000000000005,34.8,916,2011-02-08 11:31:00,2011-11-04 10:11:00,268,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
12577,35,3,626.6,4.291780821917809,5.035080889660342,0.29,31.200000000000003,469,2010-12-15 16:21:00,2011-11-04 13:24:00,323,3,3,3,333,3.0,Need Attention,0,0.0,
12578,21,2,2329.96,21.181454545454546,10.430117896398741,5.04,83.4,1177,2011-01-13 15:34:00,2011-11-18 13:30:00,308,4,2,5,425,3.6666666666666665,Potential Loyalists,0,0.0,
12579,78,1,360.92,13.881538461538462,4.361768166519346,6.8,20.4,280,2011-09-22 17:15:00,2011-09-22 17:15:00,0,2,1,2,212,1.6666666666666667,Lost,0,0.0511688284555808,Low
12580,247,1,379.7,16.508695652173913,4.815497051988249,8.5,23.4,236,2011-04-07 10:24:00,2011-04-07 10:24:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9997217380605739,High
12581,40,1,179.71,12.836428571428572,3.665740783866952,7.9,19.799999999999997,160,2011-10-31 08:56:00,2011-10-31 08:56:00,0,3,1,1,311,1.6666666666666667,Promising,0,0.0,
12582,239,2,313.92,17.44,6.815618741063016,10.0,30.599999999999998,200,2011-02-24 11:42:00,2011-04-15 08:45:00,49,1,2,2,122,1.6666666666666667,Hibernating,1,0.9912045955064137,High
12583,3,15,5897.73,27.43130232558139,21.430562946468875,6.8,132.8,3361,2010-12-01 08:45:00,2011-12-07 08:07:00,370,5,5,5,555,5.0,Champions,0,0.0,
12584,4,8,1901.45,22.909036144578312,14.919629124277678,5.9,91.80000000000001,391,2011-03-04 15:15:00,2011-12-06 09:35:00,276,5,5,5,555,5.0,Champions,0,0.0,
12585,234,2,1534.81,19.67705128205128,13.212188696547601,6.959999999999999,91.80000000000001,1064,2010-12-23 12:58:00,2011-04-19 13:39:00,117,1,2,4,124,2.3333333333333335,Hibernating,1,0.999029605263158,High
12586,17,1,196.94000000000003,17.903636363636366,8.664634178922125,2.88,33.2,79,2011-11-22 16:24:00,2011-11-22 16:24:00,0,4,1,1,411,2.0,New Customers,0,0.0,
12587,8,1,104.0,34.666666666666664,12.008885599144214,20.8,41.6,50,2011-12-02 12:47:00,2011-12-02 12:47:00,0,5,1,1,511,2.3333333333333335,New Customers,0,0.0027881911902530453,Low
12588,39,1,149.39999999999998,18.674999999999997,6.630341512428191,10.2,32.849999999999994,50,2011-10-31 15:01:00,2011-10-31 15:01:00,0,3,1,1,311,1.6666666666666667,Promising,0,0.0,
12589,29,2,468.28,16.147586206896552,6.0982255353342705,6.64,30.0,294,2011-07-18 12:05:00,2011-11-11 10:19:00,115,4,2,3,423,3.0,Potential Loyalists,0,0.004006734006734006,Low
12590,211,1,1352.06,84.50375,43.48101453508186,39.599999999999994,183.60000000000002,354,2011-05-12 14:46:00,2011-05-12 14:46:00,0,1,1,4,114,2.0,Lost,1,0.9826016112582034,High
12591,317,1,368.85,14.754000000000001,5.24743826388966,9.899999999999999,34.8,225,2011-01-26 14:35:00,2011-01-26 14:35:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9997217380605739,High
12592,92,2,401.6,25.1,7.602981871169583,8.5,33.0,288,2011-05-10 13:44:00,2011-09-08 15:04:00,121,2,2,2,222,2.0,About to Sleep,1,0.9698337945200448,High
12593,109,3,382.09999999999997,19.104999999999997,6.177674149284408,10.5,39.5,204,2011-05-05 09:29:00,2011-08-23 12:43:00,110,2,3,2,232,2.3333333333333335,About to Sleep,1,0.9919738835258017,High
12594,47,8,2991.98,27.44935779816514,14.278386364584433,6.959999999999999,81.0,1460,2011-01-21 09:52:00,2011-10-24 12:44:00,276,3,5,5,355,4.333333333333333,Loyal Customers,0,0.0,
12596,51,2,356.19,16.190454545454546,5.686895945754196,3.3600000000000003,25.5,276,2011-04-11 13:22:00,2011-10-19 13:02:00,190,3,2,2,322,2.3333333333333335,Promising,0,0.0,
12597,19,4,2816.97,15.477857142857141,5.927251636077184,2.52,45.0,1743,2011-03-16 14:00:00,2011-11-20 13:33:00,248,4,4,5,445,4.333333333333333,Champions,0,0.0,
12598,10,7,2540.0299999999997,20.991983471074377,11.587806207376982,5.04,63.6,1697,2011-02-28 11:58:00,2011-11-30 12:18:00,275,5,5,5,555,5.0,Champions,0,0.0,
12599,29,7,787.78,14.86377358490566,7.031640640817512,7.800000000000001,45.0,852,2011-02-08 13:28:00,2011-11-10 13:34:00,275,4,5,4,454,4.333333333333333,Champions,0,0.0,
12600,29,10,2054.7200000000003,39.51384615384616,34.824014429635696,6.72,124.95,662,2010-12-03 12:57:00,2011-11-11 10:29:00,342,4,5,5,455,4.666666666666667,Champions,0,0.0,
12601,190,5,447.11,20.32318181818182,14.34232278005459,5.04,75.60000000000001,239,2011-01-11 10:38:00,2011-06-03 10:17:00,142,1,4,3,143,2.6666666666666665,Loyal Customers,1,0.988669528370766,High
12602,59,1,129.22,11.747272727272728,3.3466911746054215,8.4,17.34,160,2011-10-12 11:22:00,2011-10-12 11:22:00,0,3,1,1,311,1.6666666666666667,Promising,0,0.0,
12604,79,2,236.18,15.745333333333333,6.524330142591178,6.64,30.0,200,2011-03-23 12:06:00,2011-09-21 14:08:00,182,2,2,2,222,2.0,About to Sleep,0,0.05237955234377433,Low
12607,60,1,1562.56,15.625599999999999,6.008066517002559,5.04,39.6,1227,2011-10-10 16:06:00,2011-10-10 16:06:00,0,3,1,4,314,2.6666666666666665,Lost,0,0.005,Low
12609,78,3,927.41,16.862,6.021935950555486,4.5600000000000005,35.400000000000006,543,2011-01-25 15:13:00,2011-09-22 16:34:00,240,2,3,4,234,3.0,About to Sleep,0,0.04657847392566018,Low
12610,23,4,1575.54,17.125434782608696,6.969798334232904,7.800000000000001,39.599999999999994,1027,2011-08-05 13:52:00,2011-11-17 09:34:00,103,4,4,4,444,4.0,Champions,0,0.0,
12611,52,1,1025.42,16.276507936507937,6.1080980511412335,5.04,39.599999999999994,644,2011-10-18 13:12:00,2011-10-18 13:12:00,0,3,1,4,314,2.6666666666666665,Lost,0,0.0,
12612,74,1,668.0400000000001,37.11333333333334,17.312356009169736,14.040000000000001,62.550000000000004,260,2011-09-26 15:35:00,2011-09-26 15:35:00,0,2,1,3,213,2.0,Lost,0,0.039561107117024215,Low
12613,57,4,3041.38,20.549864864864865,10.968732182704617,5.04,75.60000000000001,1626,2011-03-22 15:42:00,2011-10-13 14:59:00,204,3,4,5,345,4.0,Loyal Customers,0,0.0,
12614,278,1,315.6,15.780000000000001,2.840700432528643,9.95,22.95,76,2011-03-07 10:22:00,2011-03-07 10:22:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9996601678434682,High
12615,2,4,1813.29,19.087263157894736,10.048891273880244,5.04,52.199999999999996,1075,2011-06-24 13:35:00,2011-12-07 15:02:00,166,5,4,5,545,4.666666666666667,Champions,0,0.0,
12616,95,2,641.3,21.376666666666665,14.692261236102668,10.0,63.6,280,2011-02-15 14:17:00,2011-09-05 15:17:00,202,2,2,3,223,2.3333333333333335,About to Sleep,1,0.9733475882763769,High
12617,29,1,352.98,8.609268292682927,7.666274972319968,0.85,28.900000000000002,210,2011-11-10 14:39:00,2011-11-10 14:39:00,0,4,1,2,412,2.3333333333333335,New Customers,0,0.0,
12618,22,1,137.31,13.731,3.146523478380545,9.959999999999999,17.85,95,2011-11-18 11:10:00,2011-11-18 11:10:00,0,4,1,1,411,2.0,New Customers,0,0.0030101180438448566,Low
12619,16,8,942.71,18.129038461538464,13.213473999510752,5.04,85.0,833,2011-03-31 13:10:00,2011-11-23 14:52:00,237,4,5,4,454,4.333333333333333,Champions,0,0.0,
12620,15,3,1224.21,14.235000000000001,7.013334148773526,4.5600000000000005,40.0,939,2011-05-19 12:10:00,2011-11-25 10:20:00,189,4,3,4,434,3.6666666666666665,Potential Loyalists,0,0.005,Low
12621,2,19,9893.91,23.22514084507042,26.575803432780035,4.5600000000000005,350.4,5484,2010-12-09 10:16:00,2011-12-08 11:25:00,364,5,5,5,555,5.0,Champions,0,0.0,
12622,232,1,123.85,15.48125,3.933549605636111,10.2,20.8,65,2011-04-21 16:39:00,2011-04-21 16:39:00,0,1,1,1,111,1.0,Lost,1,0.9994162317905466,High
12623,276,1,269.1,15.829411764705883,7.465651738619537,6.8,39.0,189,2011-03-08 13:50:00,2011-03-08 13:50:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9997217380605739,High
12624,106,2,556.38,15.896571428571429,6.462718396745308,5.04,33.0,350,2011-06-15 12:34:00,2011-08-25 15:04:00,71,2,2,3,223,2.3333333333333335,About to Sleep,1,0.9830579959391581,High
12625,212,2,2353.82,28.359277108433737,29.396483686481815,5.04,175.2,1549,2011-01-24 13:27:00,2011-05-12 09:54:00,107,1,2,5,125,2.6666666666666665,Hibernating,1,0.9852980485232068,High
12626,23,9,5504.44,19.87162454873646,14.105120661412952,5.04,136.0,3252,2011-01-17 11:01:00,2011-11-16 16:06:00,303,4,5,5,455,4.666666666666667,Champions,0,0.0,
12627,11,6,4001.41,18.439677419354837,8.56045615710297,6.8,53.1,2378,2011-07-22 13:59:00,2011-11-29 12:07:00,129,5,5,5,555,5.0,Champions,0,0.0,
12628,4,3,732.46,19.275263157894738,7.8937018126639815,5.04,50.0,445,2011-10-06 09:28:00,2011-12-05 13:15:00,60,5,3,3,533,3.6666666666666665,Potential Loyalists,0,0.0,
12630,10,2,1001.1800000000001,16.686333333333334,5.440962018211103,6.959999999999999,35.400000000000006,540,2011-10-27 10:41:00,2011-11-30 10:48:00,34,5,2,4,524,3.6666666666666665,Potential Loyalists,0,0.009006734006734006,Low
12631,57,1,480.5,16.016666666666666,5.893912893435251,6.8,35.7,232,2011-10-13 13:53:00,2011-10-13 13:53:00,0,3,1,3,313,2.3333333333333335,Lost,0,0.0,
12633,59,4,1680.54,17.87808510638298,21.087295429993368,4.68,214.20000000000002,853,2011-02-25 08:44:00,2011-10-12 11:40:00,229,3,4,5,345,4.0,Loyal Customers,0,0.0,
12635,90,2,1474.94,15.205567010309279,5.858804444500634,2.88,35.400000000000006,1014,2011-07-08 08:43:00,2011-09-11 11:04:00,65,2,2,4,224,2.6666666666666665,About to Sleep,0,0.056336750960076794,Low
12637,67,8,5702.3,15.125464190981432,11.449712058974315,0.42,64.67999999999999,2979,2011-01-20 10:47:00,2011-10-03 13:46:00,256,3,5,5,355,4.333333333333333,Loyal Customers,0,0.0,
12638,33,1,511.69,13.465526315789473,5.105669184701757,5.04,30.0,573,2011-11-06 13:11:00,2011-11-06 13:11:00,0,4,1,3,413,2.6666666666666665,New Customers,0,0.0,
12639,239,1,351.15,17.557499999999997,5.849814999323978,7.800000000000001,30.0,197,2011-04-15 12:48:00,2011-04-15 12:48:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9997217380605739,High
12640,24,3,809.9300000000001,17.998444444444445,9.221228215263942,5.04,59.760000000000005,287,2011-09-19 12:01:00,2011-11-16 11:52:00,57,4,3,4,434,3.6666666666666665,Potential Loyalists,0,0.0,
12641,115,1,145.9,16.211111111111112,3.618250421282516,10.5,22.95,71,2011-08-16 13:26:00,2011-08-16 13:26:00,0,2,1,1,211,1.3333333333333333,Lost,1,0.9935050003106166,High
12642,25,3,794.71,18.921666666666667,14.056959723448976,4.68,69.36,497,2011-08-24 09:23:00,2011-11-14 15:03:00,82,4,3,4,434,3.6666666666666665,Potential Loyalists,0,0.0,
12643,128,3,277.28,55.455999999999996,48.17210479105101,2.0,102.0,130,2011-05-03 12:02:00,2011-08-03 12:56:00,92,2,3,2,232,2.3333333333333335,About to Sleep,1,0.9832657767897359,High
12644,130,1,465.16,15.505333333333335,5.6334706233695595,6.64,30.0,324,2011-08-02 10:33:00,2011-08-02 10:33:00,0,2,1,3,213,2.0,Lost,1,0.9867212831619837,High
12645,34,4,1631.18,23.640289855072464,14.681146971042038,8.5,70.80000000000001,1076,2011-01-27 13:08:00,2011-11-06 12:38:00,282,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
12646,5,2,975.12,25.661052631578947,15.459556266047905,10.4,81.36,558,2011-10-21 12:52:00,2011-12-05 10:14:00,44,5,2,4,524,3.6666666666666665,Potential Loyalists,0,0.0,
12647,22,12,2032.97,21.627340425531916,15.568955336500938,6.64,90.0,934,2010-12-05 14:02:00,2011-11-17 12:56:00,346,4,5,5,455,4.666666666666667,Champions,0,0.0,
12648,155,1,300.05,15.002500000000001,9.165498737399027,6.8,44.75,159,2011-07-08 11:55:00,2011-07-08 11:55:00,0,2,1,2,212,1.6666666666666667,Lost,1,0.9914004023009917,High
12649,107,3,532.07,20.46423076923077,15.076291897698699,5.88,70.80000000000001,379,2011-05-11 14:37:00,2011-08-24 14:41:00,105,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9889540077079468,High
12650,3,1,242.44000000000003,12.760000000000002,20.4905506677265,4.68,94.80000000000001,250,2011-12-06 16:34:00,2011-12-06 16:34:00,0,5,1,2,512,2.6666666666666665,New Customers,0,0.0,
12651,335,1,114.0,12.666666666666666,3.9044045640788823,7.800000000000001,17.85,78,2011-01-09 12:46:00,2011-01-09 12:46:00,0,1,1,1,111,1.0,Lost,1,0.999613948339049,High
12652,331,1,764.08,16.610434782608696,6.276047573122484,5.04,46.8,496,2011-01-12 15:00:00,2011-01-12 15:00:00,0,1,1,3,113,1.6666666666666667,Lost,1,0.9988942485795078,High
12653,149,2,1699.61,44.72657894736842,60.576245378830635,8.5,350.4,679,2011-02-16 10:53:00,2011-07-14 10:41:00,147,2,2,5,225,3.0,About to Sleep,1,0.9713341314277443,High
12654,11,5,517.23,15.673636363636364,4.599279711393553,8.5,25.200000000000003,259,2011-02-17 13:16:00,2011-11-29 10:10:00,284,5,4,3,543,4.0,Loyal Customers,0,0.0,
12656,17,5,2423.0,22.858490566037737,11.743169264154236,7.800000000000001,88.5,1112,2011-04-20 09:20:00,2011-11-22 13:42:00,216,4,4,5,445,4.333333333333333,Champions,0,0.0,
12657,11,4,850.7,23.630555555555556,14.115428022343789,7.800000000000001,75.60000000000001,364,2011-09-22 11:40:00,2011-11-28 15:47:00,67,5,4,4,544,4.333333333333333,Champions,0,0.0,
12658,19,1,619.3,18.21470588235294,6.440837624471901,9.959999999999999,39.599999999999994,316,2011-11-21 10:22:00,2011-11-21 10:22:00,0,4,1,3,413,2.6666666666666665,New Customers,0,0.0011503141614306429,Low
12659,30,1,45.6,15.200000000000001,0.346410161513776,15.0,15.600000000000001,32,2011-11-10 11:53:00,2011-11-10 11:53:00,0,4,1,1,411,2.0,New Customers,0,0.0,
12660,11,1,227.1,18.925,2.970422375843054,15.0,25.200000000000003,126,2011-11-28 13:26:00,2011-11-28 13:26:00,0,5,1,2,512,2.6666666666666665,New Customers,0,0.0,
12662,1,11,3501.23,16.060688073394495,6.272424838071639,6.8,41.6,1980,2010-12-01 13:04:00,2011-12-09 11:59:00,372,5,5,5,555,5.0,Champions,0,0.0,
12664,36,6,1156.0,77.06666666666666,63.02658924914907,6.6000000000000005,166.0,328,2011-01-21 11:42:00,2011-11-04 09:24:00,286,3,5,4,354,4.0,Loyal Customers,0,0.0,
12665,325,1,45.0,22.5,10.606601717798213,15.0,30.0,36,2011-01-19 08:34:00,2011-01-19 08:34:00,0,1,1,1,111,1.0,Lost,1,0.9996672648038963,High
12667,58,1,460.13,14.3790625,6.388787233782981,4.5600000000000005,35.400000000000006,391,2011-10-12 17:00:00,2011-10-12 17:00:00,0,3,1,3,313,2.3333333333333335,Lost,0,0.0,
12668,12,4,3100.83,19.877115384615383,12.524111507195428,4.5600000000000005,102.0,1527,2010-12-19 12:46:00,2011-11-28 10:56:00,343,5,4,5,545,4.666666666666667,Champions,0,0.0,
12669,151,2,1410.78,14.544123711340205,4.582545406343809,5.04,25.5,1103,2011-03-28 10:15:00,2011-07-12 09:54:00,105,2,2,4,224,2.6666666666666665,About to Sleep,1,0.9868036173975366,High
